SampleID	Tissue	Genotype	Treatment	Replicate	MergeID	paired	interleaved	r0	r1	r2
HY28			""	47	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY28_S107_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY28_S107_R2_001.fastq.gz
HY29			""	48	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY29_S108_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY29_S108_R2_001.fastq.gz
HY3			""	59	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY3_S81_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY3_S81_R2_001.fastq.gz
HY30			""	50	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY30_S109_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY30_S109_R2_001.fastq.gz
HY31			""	51	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY31_S110_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY31_S110_R2_001.fastq.gz
HY32			""	52	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY32_S111_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY32_S111_R2_001.fastq.gz
HY33			""	53	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY33_S112_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY33_S112_R2_001.fastq.gz
HY34			""	291	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200226_A00223_0330_BH2WT2DSXY/Springer_Project_069/HY34_S88_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200226_A00223_0330_BH2WT2DSXY/Springer_Project_069/HY34_S88_R2_001.fastq.gz
HY35			""	54	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY35_S113_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY35_S113_R2_001.fastq.gz
HY36			""	55	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY36_S114_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY36_S114_R2_001.fastq.gz
HY37			""	56	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY37_S115_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY37_S115_R2_001.fastq.gz
HY38			""	57	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY38_S116_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY38_S116_R2_001.fastq.gz
HY39			""	58	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY39_S117_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY39_S117_R2_001.fastq.gz
HY4			""	70	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY4_S82_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY4_S82_R2_001.fastq.gz
HY40			""	60	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY40_S118_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY40_S118_R2_001.fastq.gz
HY41			""	61	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY41_S119_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY41_S119_R2_001.fastq.gz
